"uri","label","category","main_tags","event_tags","architecture_tags"
"15/35682c2b-cbb6-3ea9-9916-e31b454212e6","Au Rendez-Vous des Pêcheurs","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/35ab6da8-5579-308f-8c37-4fbdbb28cf15","Le Moulin du Bourg","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/35b33fc2-8731-3623-9248-a9749e54f2b4","Aire de stationnement Rue de l'Amiral de Pointis","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/35ed5b9e-71ed-3ce9-8931-95c1ffcfc0c9","Kyriad Direct Tours Sud Chambray-les-Tours","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/35fde8a3-bc46-3514-8b8d-dfe8b8267765","Les Salamandres","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/3608855e-cd1c-34fe-9a18-9b1cb2fbf3f4","Aire CAMPING-CAR PARK d'Amboise","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/3648842a-671d-3211-9895-239afc12db2a","Domaine des Bidaudières","act","BusinessPlace;PlaceOfInterest","",""
"15/364c237a-a3bf-35ca-baa8-95efb0a69d9c","La Ruelle des Jardins | Gîte cosy en Touraine","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/365d73a2-6625-3cdc-a06c-214eb0ef0115","Les potagers de Chambord","park","CulturalSite;ParkAndGarden;PlaceOfInterest","",""
"15/36938bb6-7911-3cf3-a4c0-5e0c7745c4dd","Une Chouette Expérience - Initiation à la Fauconnerie","sport","PlaceOfInterest;SportsAndLeisurePlace","MultiActivity;Practice;Product",""
"15/37121f1e-2723-383b-a1ee-159b847d2563","Gîte de la Chaponnerie","act","Accommodation;CollectiveAccommodation;GroupLodging;PlaceOfInterest","",""
"15/37351368-fd96-3ff3-aafa-69c8bce94389","Les Caves Duhard","act","CulturalSite;PlaceOfInterest","",""
"15/379b002c-a514-33e5-8d57-dea74b33c84b","Le Bossard","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/37a5f4e5-30fa-38c1-9063-1a53c7c632ec","PERTICA","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/37c6b37b-c945-3e86-ac63-c80f352a364b","VinoLoire, Wine-Tours","tasting","PlaceOfInterest;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/37e24a81-a424-31d6-b680-f99ff12cd0e4","Atelier d'Offard","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/37eb229b-5701-3b07-85a0-1d3dc2d072c9","Bulle d'O","sport","PlaceOfInterest;SportsAndLeisurePlace;SwimmingPool","",""
"15/380f95ec-362c-3194-907c-8bac5121a955","Château de Beauvois","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/38479d7e-955f-3fbe-ba61-7a8814e40a96","Véloc","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","EquipmentRental;FreePractice;Practice;Product;Rental",""
"15/3856a259-cd12-3ba5-90a9-9bc96b05fb16","Domaine du Clos de l'Épinay","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/3860a733-7a93-3999-97aa-16d3e3c68780","The Originals Tours Sud Ambacia","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/386f0cc4-9222-3bad-8c49-a52c61da839c","Le Thélème","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/38b60af4-2bf0-386f-90d9-78dbae511508","Hôtel Le Cosy Blois Nord","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/38c51be7-471e-3221-9e8f-74fb2ac711e2","Maison Galland","tasting","PlaceOfInterest;Producer;TastingProvider","Practice;Product;Tasting",""
"15/3900de0e-0a60-3f9c-8b0a-2a38fb344dd9","Art Montgolfières","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/3922ccb3-5b69-38c0-9810-cf6aaf4a4483","Parc et jardins du château de Valmer","act","BusinessPlace;ConventionCentre;PlaceOfInterest","",""
"15/395ac260-6190-3b90-99f7-2132f067d5e2","Abbaye de la Clarté-Dieu","act","Abbey;CulturalSite;PlaceOfInterest;ReligiousSite","",""
"15/3969336a-9c34-3560-8233-91cffa825856","Caves Monmousseau","tasting","PlaceOfInterest;TastingProvider;Trader;WineCellar","Practice;Product;Tasting",""
"15/399144dd-5dd3-398a-9d81-399ffd6eb279","Adagio access Tours","act","Accommodation;CollectiveAccommodation;HolidayResort;PlaceOfInterest","",""
"15/39ce71b3-a2d9-3bbd-8f96-23f8d39b13c5","L'Embarcadère","bar","BistroOrWineBar;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/3a219667-0433-36a3-bdb4-68fd8ae408d0","Visite de la Réserve de Chambord en car","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;Practice;Product",""
"15/3a54c86c-75b4-3fa7-9c8f-6eeabcf37d9a","Office de Tourisme Azay-Chinon Val de Loire Tourisme, Bureau d'accueil de Montbazon","act","LocalTouristOffice;PlaceOfInterest;TouristInformationCenter","",""
"15/3ac125a1-dca1-30d5-929b-b412b45dee4c","Central Parc Tours - Type 2 **** Plaqueminier","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/3b0a539b-c297-31c6-b216-c99159151dae","Démonstration de fabrication de perles en verre de Murano","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/3b0ffb08-1f4c-348a-99e9-e4f1b72ae466","Central Parc Tours - Type 2 **** Ginkgo Biloba","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/3b1324b8-6acb-359c-a8da-d47050e41450","Gîtes de Galarne - Touline","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/3bb929c4-d69c-3e25-ad1c-c42ed70f97f3","Domaine de la Fouardière","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/3be654c1-85c7-3bbe-ada7-169ec418d2f6","Jardin de Canaan","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/3c0f9ead-899f-34c7-8108-d584c55bb9f8","Les Trois Marchands","bar","BistroOrWineBar;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/3c1396af-1df2-34b9-bf9c-cb88424f8cf5","Le Manoir de Saint-Quentin","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/3c1e1b75-9efa-3aed-9aa8-35bce31cb67a","Brit Hôtel Tours Nord","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/3c2c3b7e-0235-38fc-8725-549948505d9e","Nature et Châteaux","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/3c9d7d48-bb63-338a-b6a3-0aafb6a5c2f2","Earl Paris-Simoneau","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/3cbb2814-40c3-38fe-ae6f-56f30f035e21","LA COUR CARRÉE - Gîte Le Raboliot","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/3d043d7e-075a-3aa3-9ad7-3ec53324bd6a","Aire de stationnement pour camping-cars - rue du Moulin","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/3d1b68f3-3d0b-3cdd-89ec-46c29478bd18","Au gré des vents - Départ de Blois","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/3d2ff643-6999-3492-a734-21a66de439df","La Halte Forestière","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/3d6e4d8a-5456-3632-b0ef-475937524a26","Bateau pique-nique sans permis","sport","PlaceOfInterest;SightseeingBoat;SportsAndLeisurePlace","",""
"15/3d71b9e5-d57f-3523-9930-1146b8365b09","Yourte and Spa","gite","Accommodation;PlaceOfInterest;RentalAccommodation","",""
"15/3d8f5287-d6f8-3c83-a307-c7a1722b7788","Château de la Ménaudière","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/3da6924b-887b-3889-9430-4ac5fbe9604d","Aire de stationnement pour camping-cars - Domaine des Pierrettes","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/3dc8629c-9742-3900-8290-8e8c6a8d08c8","Visite guidée de la cité royale de Blois","act","CityHeritage;CulturalSite;PlaceOfInterest","",""
"15/3dcc6281-96f2-371d-a96a-bb97b2879e17","La Lizette","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/3dd8f972-4321-3954-8a05-980f842ce7ce","Hôtel du Château","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/3ddbe957-e5a3-3631-8cbe-06175fa147d2","Domaine Octavie","tasting","PlaceOfInterest;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/3e580412-5e58-333d-a00a-9b3aba1e4a81","Les Trois Lys","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/3e5ac942-ddc3-31c8-a591-18434b8a8d17","Le Patio","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/3e8cd46b-78ee-3458-ac2e-346543b75866","Jardin Botanique","park","CulturalSite;NaturalHeritage;ParkAndGarden;PlaceOfInterest","",""
"15/3ea6e55a-2634-3b25-824a-835e7c27bb20","Musée de la Vigne et du Vin du Château Moncontour","museum","CulturalSite;Museum;NaturalHeritage;PlaceOfInterest;TechnicalHeritage","",""
"15/3eaf45ea-9ab4-3ac7-8520-4e3c13e25b85","CM Wines & Spirits -  Animations oenologiques et wine tours","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
"15/3eef31ed-0655-3913-bf90-b7f94bc798ed","Confiserie Hallard","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
"15/3f03831d-91c6-3917-a73d-7095b8310155","Le Moulin de Ligoret","act","Accommodation;CollectiveAccommodation;GroupLodging;PlaceOfInterest","",""
"15/3f2675be-25e7-3955-bf41-a5857ea16106","Grill restaurant les 2 caves","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/3f3f2c78-9332-3d38-ab12-a526d5e83c35","PEP 41 Val de Loire","act","Accommodation;CollectiveAccommodation;HolidayCentre;PlaceOfInterest","",""
"15/3f4a2eeb-70f1-3196-8845-9cc1c33683c9","Gîte-Cottage de l'Orangerie","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/3f7e058a-e015-3814-894a-2e49916c0bbc","Ana M. Bar à vins","bar","BistroOrWineBar;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/3fc0e48d-0b18-3aac-a6d5-39dd38dbf269","Hôtel Mercator","act","BusinessPlace;PlaceOfInterest","",""
"15/3fcc42e2-5477-35b0-9fd2-68497149de39","Les écuries du Souverain","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;Course;DevelopmentCourse;FirstPractice;IntroductionCourse;Practice;Product",""
"15/3fdba0b5-ffb8-32e3-a18d-632e2400e2bf","Domaine du bien vivre","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/4069d8ee-e732-331e-a3d1-f9c400005411","Gite la petite Tortue","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/40a87ac8-4e42-37ea-a49a-53d92918bc8f","Gîte ""La Closerie""","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/40d44df7-ded4-31a0-afdc-c88b5dbda9f9","Haras de Bel Air","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;Course;FirstPractice;Practice;Product",""
"15/4102906b-f98f-3782-b65f-3d36fe8f02c5","Les Roches","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/4102cffe-21aa-347a-a559-18b12dada79e","Restaurant l'Auberge du Mail","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/41214483-78dd-3556-bf0e-3517b9e69292","Accueil vélo et rando Tours Val de Loire","act","PlaceOfInterest;TouristInformationCenter","",""
"15/412d36fa-5463-30c8-a427-c3d47e20d47a","Piscine municipale","sport","PlaceOfInterest;SportsAndLeisurePlace;SwimmingPool","",""
"15/415c1c29-361a-3ebd-b6a6-21e3f326661c","Accueil camping-cars - Camping Les Acacias","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/416e7d98-b582-3519-9bcb-303b430639d3","Orangerie du Domaine de la Tortinière","bar","Accommodation;BistroOrWineBar;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/418e07ae-ec5b-3c25-8232-da557bbe19d0","La tribu d'Assato","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/41a0ff22-a3ba-38af-b911-d9a91efac4cb","Yelloh! Village - Parc du Val de Loire","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/41ad0eb7-8fc2-37ba-8243-83c7e249b80d","Golf de la Gloriette","sport","GolfCourse;PlaceOfInterest;SportsAndLeisurePlace","",""
"15/41aff401-d66f-37ed-9674-49c1b577abad","Vannerie Aurélien & Étienne Métézeau","sport","PlaceOfInterest;SportsAndLeisurePlace","DevelopmentCourse;IntroductionCourse;Practice;Product",""
"15/41cc4799-5574-3fb6-9a80-bf60bed5ab2b","Collégiale Saint-Jean-Baptiste","church","Church;Collegiate;CulturalSite;PlaceOfInterest;ReligiousSite","",""
"15/42105a7e-c4bd-3c56-aeba-19953fb5839c","A Fleur D'ailes","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/42198a74-f997-3a4a-ad28-4c28504e1a8c","Vols baptêmes en ULM - Loisirs Loire Valley","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;DevelopmentCourse;FirstPractice;IntroductionCourse;Practice;Product",""
"15/422afbae-7d16-3f30-bee9-be88af1ffda6","Prairies du Fouzon","nature","NaturalHeritage;PlaceOfInterest","",""
"15/424759e2-418b-3624-894b-6cd5a16c9088","Camping du Bois Fleuri","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/4251f8c9-f635-369d-81e1-722e26d185ee","Les Agapanthes - Meublé Pivoines","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/42575467-1359-3b99-973c-4cfd138406d4","Gîte du Belvédère","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/4272a6a8-7ce0-3a17-a4ec-b1920f28d87a","Le Gîte Bambou","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/42800fbb-e4cf-30b4-99f5-d046b9865f9d","Le Jardin d'Artiste de la Cressonnière","park","CulturalSite;ParkAndGarden;PlaceOfInterest","","Contemporain"
"15/428cbc1a-10a3-3309-9007-168311601a98","Gyroway - Balades en gyropode","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;Course;IntroductionCourse;MultiActivity;Practice;Product",""
"15/429fc5da-679d-3263-9b78-abddde0285c4","La Cave","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/42ba1f89-2f4a-3514-adff-f6b41af72cd5","Paule & Mike -  Stand-up Paddle","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/42bd17e1-74ca-305a-8675-b4e826f1f202","Les Délices du Saint-Florent","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/42d4605d-a53d-3118-912d-f69811a19656","Visite commentée du village médiéval de Lavardin","church","ArcheologicalSite;Church;CityHeritage;CulturalSite;PlaceOfInterest;ReligiousSite;Ruins","",""
"15/42e84029-6c15-3172-9599-b2b2a9a76e54","Bureau d'Information Touristique - Selles-sur-Cher","act","PlaceOfInterest;TouristInformationCenter","",""
"15/42eae2fd-7119-3217-b2ae-71c0e0fc6ceb","Promenade en attelage","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/42fbc111-dc97-37ed-8096-6f6c1743f81a","L'atelier K - Le cube - Lofts à louer à Blois-Chambord","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/43270ba9-1bfe-3877-89bd-430763a78c03","Villa Roffa","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/4351d4ae-c4f5-3bf4-84e2-368471953bc1","Sentier pieds nus - Loisirs Loire Valley","sport","PlaceOfInterest;SportsAndLeisurePlace","AccompaniedPractice;FreePractice;Practice;Product",""
"15/437b456c-c341-3613-aba2-c17c4a1d179b","Restaurant Graines de Loire","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/437f60db-ea76-3520-afe6-fb62a0718e7d","Hôtel Le Manoir Saint Thomas","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/438268b4-67e4-3b8d-8a2e-5048b591dee1","L'Orée de Chambord","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/43981169-8b35-39a0-be60-58296dcaee98","Gyroway - Balades en gyropode tout-terrain en Val de Loire","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/43d5daa6-5736-3acf-92a8-46bbb1b5b2d8","Les sens de la terre","gite","Accommodation;PlaceOfInterest;RentalAccommodation","AccommodationProduct;Chalet;Product",""
"15/43d62fae-3005-373a-adc4-812d64665c39","Les ateliers oenologiques","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/43e3c271-0d6d-3edf-a932-187d4b8a4b65","Parc de la Reuille","sport","PlaceOfInterest;SportsAndLeisurePlace","FreePractice;Practice;Product",""
"15/43e79e1a-b493-3adc-b9ce-91c4002c73fe","La Chapelle Saint André","act","CulturalSite;PlaceOfInterest","",""
"15/446df6bd-4306-3c79-9593-cfdd2e9b9ab4","Les 400 Coups","bar","BistroOrWineBar;FoodEstablishment;PlaceOfInterest","",""
"15/446e43a6-a760-3478-af10-d34e63991734","Parc aquatique Naturéo","sport","FitnessCenter;PlaceOfInterest;SportsAndLeisurePlace;SwimmingPool","",""
"15/447bb5d7-bb36-37f4-b6dc-f16c2e9d9967","Au gré des vents - Départ de Cheverny","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/44a8e7ae-3bf2-3f6b-b4d8-bed09ee6d3cc","Relais et Châteaux Hôtel Les Hautes Roches","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/44ab508f-97b8-3f91-932b-60691255db59","Domaine de la Cour Carrée","tasting","PlaceOfInterest;Producer;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/44bdea45-4fe4-3191-aabb-337cad82c2a0","Le Zinc","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/44e54499-b5f2-3477-a2c5-382e3cf7c4b9","Dentellière","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/44ee1b99-d63e-304f-a267-80d2c8453f70","Camping La Citadelle","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/45081f0d-0af6-328f-a5db-95de58965003","Logis de la Fouettière","gite","Accommodation;Guesthouse;PlaceOfInterest;RentalAccommodation","",""
"15/45093752-2c10-32b6-ad61-603fd14e8721","Comme Autrefois","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/4522e4c9-60c1-314b-85e2-cbae6f06904c","Camping de la Touche","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/45854ad5-6a00-339e-9104-59363bc52a72","Le Gosier Sec","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/45a8cce4-b7d9-3cb5-ac75-102e28b05745","Hôtel Ibis Tours Sud","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/45cd56c9-1cb7-3d5a-9962-810d6dacafb0","Visite de la ville de Tours","act","CityHeritage;CulturalSite;PlaceOfInterest","",""
"15/45d7b84e-f912-3ad4-a799-66c7c0bb68be","Clic'Lac parc aventure","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/45dfbace-37af-3581-a132-70f5412d41d0","la Gourmandière","tasting","PlaceOfInterest;TastingProvider;Trader;WineCellar","Practice;Product;Tasting",""
"15/4636996a-f38b-3ccc-b1d7-1d2c53c6ed83","Ferme de la cabinette","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
"15/4644e52e-f8b9-3121-a917-aa5169417289","Les Caves Duhard","tasting","PlaceOfInterest;TastingProvider;WineCellar","Practice;Product;Tasting",""
"15/46558ebf-15ad-3ec6-ba24-ec7bbaa6ed11","Les Bains Douches","sport","FitnessCenter;PlaceOfInterest;SportsAndLeisurePlace","",""
"15/4670e1c9-e257-3009-9308-51b46b6b50bf","Le manège de la Chapinière N°1","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/46b1705f-bad1-3c08-80c6-afc4f8100856","Le Point de Vue de Léonard","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/4766fdb7-37a8-320b-8507-b567be169d47","Aire d accueil et de stationnement et de service camping-cars","camping","Accommodation;CamperVanArea;CampingAndCaravanning;PlaceOfInterest","",""
"15/478bac88-128d-32d3-bcae-c4e5b60e1956","Hôtel Linxa","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/48053528-2042-3491-bf40-b3bee62cdd92","Vergers de la Menegenterie","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/4820b93f-4871-3c42-b202-d7cf1869da16","Quick Palace","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/4854b35b-2484-3e43-8446-9e7aaf18baea","Petit gîte de l'Epinglerie","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/4872c0ab-08af-3cfa-b969-c25b8ef25f16","Karting Center Tours","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","Course;DevelopmentCourse;EquipmentRental;FreePractice;IntroductionCourse;MultiActivity;Practice;Product;Rental",""
"15/4880ea8d-0fd4-3bad-b0db-f29fd98f891f","Touraine Montgolfière","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/489567b6-ca79-3a43-a3dc-4784921b21c4","Hôtel Rabelais","Hotel","Accommodation;Hotel;HotelTrade;PlaceOfInterest","",""
"15/4896809d-6951-3c7f-b45e-e6b8d78533dc","Suite Diane","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/489f8955-d0ae-3d51-98d8-36130c451c3f","Maison de la BD","museum","CulturalSite;Museum;PlaceOfInterest;TechnicalHeritage","",""
"15/48a114ab-5450-3135-bdc4-ad97440fe00b","Ecole de cuisine, L'Art des Mets","sport","PlaceOfInterest;SportsAndLeisurePlace","Course;DevelopmentCourse;IntroductionCourse;Practice;Product",""
"15/48bbb62f-d10c-395a-a203-89a30a539745","La Table de Joseph","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/48dc51a3-81d2-38fd-8443-29a83acab7cd","Compagnons du Vent, le voyage en montgolfière - Départ de Vendôme","sport","PlaceOfInterest;SportsAndLeisurePlace","",""
"15/48e18eb4-0fda-363f-8995-617a572156ec","Le Bistrot de la Tranchée","Resto","BrasserieOrTavern;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/4908286f-c761-3feb-9c6f-23f913ea633d","Bureau d'information touristique à Montoire-sur-le-Loir","act","PlaceOfInterest;TouristInformationCenter","",""
"15/495108ba-af7f-3dff-9936-df4946cf13d4","Golf de La Carte","sport","GolfCourse;PlaceOfInterest;SportsAndLeisurePlace","",""
"15/498ddc29-92b7-3ec1-85bd-7cf4d2f29b13","La Souris Gourmande","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/49a60421-8685-3cb5-bbe0-0c150452f797","La Deuvalière","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/49a96d82-3e35-3e4a-b73a-9a7f7500f025","Locacycle","sport","EquipmentRentalShop;PlaceOfInterest;ServiceProvider;SportsAndLeisurePlace","EquipmentRental;Product;Rental",""
"15/49b3de43-2cad-3d38-a214-9b6ddb70ca5b","Église Saint-Antoine","church","Church;CulturalSite;PlaceOfInterest;ReligiousSite","",""
"15/49d74cb3-2a68-3df7-8ae2-8c61039c6e9f","Les Joncs | Gîtes 1, 2, 3 Sologne","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/49dd012a-0e8f-36ef-abb5-7bb3e737f675","Visite du village de Montrésor","act","CityHeritage;CulturalSite;PlaceOfInterest","","Gothique;Renaissance;Xixe siècle"
"15/49dd5dc7-4712-344d-b8f7-1a596e4872fa","Bistro Rossini","Resto","BrasserieOrTavern;FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/49e1a689-7c08-31e0-ac12-20a96f9ece60","Maison des vins de Cheverny","tasting","PlaceOfInterest;TastingProvider","Practice;Product;Tasting",""
"15/4a2e2ee2-df5a-39bc-9380-3dc307fd7799","Location de salle et séminaire à l'hôtel Saint-Hubert","act","BusinessPlace;PlaceOfInterest","",""
"15/4a85517e-a64f-3e71-b323-1614ac3b82f4","Bureau d'information touristique de Chambord","act","PlaceOfInterest;TouristInformationCenter","",""
"15/4abe1a27-1593-304e-bfa9-7a9e55f31fae","Réserve de Beaumarchais - Les grands gibiers d'élevage en Safari Train","sport","ConvenientService;PicnicArea;PlaceOfInterest;PlayArea;SportsAndLeisurePlace;ThemePark;ZooAnimalPark","",""
"15/4ac7cd9c-c4c7-33e9-a8c0-f625b8f5f6a1","La maison du Métayer","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/4b1e6400-f314-3955-911a-787f3b24da24","Les Troglos de l'Echeneau - l'Enchanteur","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/4b4efa0f-03ff-3346-8ff0-e52152014ede","Camping Municipal du parc de loisirs Robert Guignard","camping","Accommodation;Camping;CampingAndCaravanning;PlaceOfInterest","",""
"15/4b6bd0ac-bafb-3f43-82f3-60711b41a227","Les Banquettes Rouges","Resto","FoodEstablishment;PlaceOfInterest;Restaurant","",""
"15/4b7a1a43-9a55-39c7-8f3c-9029dba3fb21","La Table des Turons","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
"15/4b87fd7c-c440-393b-a474-96630308a824","Le Sophora","gite","Accommodation;PlaceOfInterest;RentalAccommodation;SelfCateringAccommodation","",""
"15/4b96ade7-6625-3541-ba98-9d811b40b990","Le George Sand","Hotel","Accommodation;FoodEstablishment;Hotel;HotelRestaurant;HotelTrade;PlaceOfInterest;Restaurant","",""
